,rateCareerOpportunities,rateCompensation_Benefits,rateCultureValues,rateGeneralView,rateOpinionAboutManagement,rateWorklifeBalance,rateCeoApproval,ratePositiveBusinessView,rateRecommendToFriend,NombreEmpresa,codigo_pais,sub_region
9336,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,Expedia Group,CA,Northern America
9337,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,Expedia Group,DE,Western Europe
9338,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,Expedia Group,IN,Southern Asia
9339,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,Expedia Group,CH,Western Europe
9340,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,Expedia Group,GB,Northern Europe
9341,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,SG,South-eastern Asia
9342,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,CA,Northern America
9343,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,DE,Western Europe
9344,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,IN,Southern Asia
9345,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,CH,Western Europe
9346,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Expedia Group,GB,Northern Europe
9347,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Amgen,CA,Northern America
9348,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,Wells Fargo,IE,Northern Europe
9349,2.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,Wells Fargo,IE,Northern Europe
9350,5.0,5.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,Wells Fargo,IE,Northern Europe
9351,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Wells Fargo,IE,Northern Europe
9352,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Wells Fargo,IE,Northern Europe
9353,2.0,3.0,3.0,3.0,2.0,5.0,0.0,2.0,1.0,Gijima,ZA,Sub-Saharan Africa
9354,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,Gijima,ZA,Sub-Saharan Africa
9355,2.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,Unilab,PH,South-eastern Asia
9356,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,LeoVegas,SE,Northern Europe
9357,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,LeoVegas,MT,Southern Europe
9358,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,LeoVegas,SE,Northern Europe
9359,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,LeoVegas,MT,Southern Europe
9360,1.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,GMV,ES,Southern Europe
9361,5.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,Adesso AG,DE,Western Europe
9362,5.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,Adesso AG,DE,Western Europe
9363,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Adesso AG,DE,Western Europe
9364,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,BE,Western Europe
9365,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,DE,Western Europe
9366,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,IN,Southern Asia
9367,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,AU,Australia and New Zealand
9368,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,AE,Western Asia
9369,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,FR,Western Europe
9370,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,AT,Western Europe
9371,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,PL,Eastern Europe
9372,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,IT,Southern Europe
9373,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,NL,Western Europe
9374,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,BR,Latin America and the Caribbean
9375,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,KPMG,GB,Northern Europe
9376,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,BE,Western Europe
9377,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,DE,Western Europe
9378,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,IN,Southern Asia
9379,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,AU,Australia and New Zealand
9380,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,AE,Western Asia
9381,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,FR,Western Europe
9382,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,AT,Western Europe
9383,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,PL,Eastern Europe
9384,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,IT,Southern Europe
9385,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,NL,Western Europe
9386,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,BR,Latin America and the Caribbean
9387,5.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,KPMG,GB,Northern Europe
9388,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,BE,Western Europe
9389,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,DE,Western Europe
9390,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,IN,Southern Asia
9391,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,AU,Australia and New Zealand
9392,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,AE,Western Asia
9393,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,FR,Western Europe
9394,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,AT,Western Europe
9395,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,PL,Eastern Europe
9396,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,IT,Southern Europe
9397,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,NL,Western Europe
9398,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,BR,Latin America and the Caribbean
9399,5.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,KPMG,GB,Northern Europe
9400,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,BE,Western Europe
9401,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,DE,Western Europe
9402,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,IN,Southern Asia
9403,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,AU,Australia and New Zealand
9404,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,AE,Western Asia
9405,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,FR,Western Europe
9406,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,AT,Western Europe
9407,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,PL,Eastern Europe
9408,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,IT,Southern Europe
9409,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,NL,Western Europe
9410,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,BR,Latin America and the Caribbean
9411,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,KPMG,GB,Northern Europe
9412,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,BE,Western Europe
9413,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,DE,Western Europe
9414,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,IN,Southern Asia
9415,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,AU,Australia and New Zealand
9416,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,AE,Western Asia
9417,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,FR,Western Europe
9418,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,AT,Western Europe
9419,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,PL,Eastern Europe
9420,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,IT,Southern Europe
9421,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,NL,Western Europe
9422,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,BR,Latin America and the Caribbean
9423,2.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,KPMG,GB,Northern Europe
9424,5.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,Nestlé,SG,South-eastern Asia
9425,5.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,Nestlé,ES,Southern Europe
9426,5.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,Nestlé,NL,Western Europe
9427,5.0,3.0,4.0,5.0,3.0,1.0,1.0,3.0,1.0,Nestlé,GB,Northern Europe
9428,3.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Nestlé,SG,South-eastern Asia
9429,3.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Nestlé,ES,Southern Europe
9430,3.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Nestlé,NL,Western Europe
9431,3.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,Nestlé,GB,Northern Europe
9432,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Nestlé,SG,South-eastern Asia
9433,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Nestlé,ES,Southern Europe
9434,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Nestlé,NL,Western Europe
9435,4.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,Nestlé,GB,Northern Europe
9436,4.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,Nestlé,SG,South-eastern Asia
9437,4.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,Nestlé,ES,Southern Europe
9438,4.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,Nestlé,NL,Western Europe
9439,4.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,Nestlé,GB,Northern Europe
9440,1.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,Stefanini,US,Northern America
9441,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,Tide,GB,Northern Europe
9442,4.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,Tide,BG,Eastern Europe
9443,5.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,Glofox,IE,Northern Europe
9444,5.0,3.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,Glofox,IE,Northern Europe
9445,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Glofox,IE,Northern Europe
9446,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,Glofox,IE,Northern Europe
9447,4.0,4.0,3.0,5.0,4.0,5.0,1.0,1.0,1.0,BMW,FR,Western Europe
9448,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,BMW,FR,Western Europe
9449,3.0,4.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,BMW,FR,Western Europe
9450,5.0,5.0,4.0,5.0,5.0,4.0,1.0,1.0,1.0,BMW,FR,Western Europe
9451,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,BMW,FR,Western Europe
9452,4.0,4.0,5.0,5.0,0.0,5.0,1.0,1.0,1.0,CACIB,FR,Western Europe
9453,1.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,CACIB,FR,Western Europe
9454,3.0,5.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,CACIB,FR,Western Europe
9455,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,CACIB,FR,Western Europe
9456,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,Nordcloud,DE,Western Europe
9457,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,Nordcloud,PL,Eastern Europe
9458,3.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,Nordcloud,DE,Western Europe
9459,3.0,1.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,Nordcloud,PL,Eastern Europe
9460,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,Nordcloud,DE,Western Europe
9461,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,Nordcloud,PL,Eastern Europe
9462,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Maersk Group,MX,Latin America and the Caribbean
9463,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Maersk Group,IN,Southern Asia
9464,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Maersk Group,NL,Western Europe
9465,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Maersk Group,SA,Western Asia
9466,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Publicis,IT,Southern Europe
9467,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Publicis,GB,Northern Europe
9468,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,Publicis,IT,Southern Europe
9469,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,Publicis,GB,Northern Europe
9470,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,Publicis,IT,Southern Europe
9471,3.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,Publicis,GB,Northern Europe
9472,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,Eurofins Scientific,BE,Western Europe
9473,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,Eurofins Scientific,DE,Western Europe
9474,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,Eurofins Scientific,IE,Northern Europe
9475,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,Getinge,SE,Northern Europe
9476,4.0,3.0,5.0,4.0,4.0,4.0,0.0,2.0,1.0,idealo internet,DE,Western Europe
9477,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,idealo internet,DE,Western Europe
9478,3.0,3.0,5.0,4.0,3.0,5.0,1.0,1.0,1.0,idealo internet,DE,Western Europe
9479,3.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,idealo internet,DE,Western Europe
9480,4.0,2.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,idealo internet,DE,Western Europe
9481,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,TechnipFMC,IN,Southern Asia
9482,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,TechnipFMC,FR,Western Europe
9483,5.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,TechnipFMC,IN,Southern Asia
9484,5.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,TechnipFMC,FR,Western Europe
9485,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,Arcadis,PH,South-eastern Asia
9486,4.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,1.0,Arcadis,NL,Western Europe
9487,5.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,Arcadis,PH,South-eastern Asia
9488,5.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,Arcadis,NL,Western Europe
9489,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,Arcadis,PH,South-eastern Asia
9490,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,Arcadis,NL,Western Europe
9491,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Fluper,IN,Southern Asia
9492,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Fluper,IN,Southern Asia
9493,3.0,3.0,5.0,4.0,4.0,5.0,0.0,0.0,1.0,CPSJOBS,IL,Western Asia
9494,4.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,CPSJOBS,IL,Western Asia
9495,4.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,CPSJOBS,IL,Western Asia
9496,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,CPSJOBS,IL,Western Asia
9497,3.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,2.0,CPSJOBS,IL,Western Asia
9498,5.0,5.0,4.0,5.0,5.0,5.0,0.0,1.0,1.0,Vicara Infotech Group,CH,Western Europe
9499,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,InsiteMY,MY,South-eastern Asia
9500,4.0,4.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0,InsiteMY,MY,South-eastern Asia
9501,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,InsiteMY,MY,South-eastern Asia
9502,4.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,InsiteMY,MY,South-eastern Asia
9503,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,Lionbridge,ES,Southern Europe
9504,3.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,Lionbridge,IE,Northern Europe
9505,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,Lionbridge,ES,Southern Europe
9506,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,Lionbridge,IE,Northern Europe
9507,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,Lionbridge,ES,Southern Europe
9508,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,Lionbridge,IE,Northern Europe
9509,5.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,trivago,DE,Western Europe
9510,5.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,trivago,NL,Western Europe
9511,5.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,trivago,DE,Western Europe
9512,5.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,trivago,NL,Western Europe
9513,3.0,3.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,trivago,DE,Western Europe
9514,3.0,3.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,trivago,NL,Western Europe
9515,5.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,trivago,DE,Western Europe
9516,5.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,trivago,NL,Western Europe
9517,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,Unilever,DE,Western Europe
9518,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,Unilever,FR,Western Europe
9519,5.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,cermati,IN,Southern Asia
9520,5.0,4.0,5.0,5.0,4.0,4.0,0.0,1.0,1.0,cermati,IN,Southern Asia
9521,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,cermati,IN,Southern Asia
9522,5.0,4.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,cermati,IN,Southern Asia
9523,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,cermati,IN,Southern Asia
9524,4.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,emagine,FR,Western Europe
9525,3.0,3.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,Priogen Group,NL,Western Europe
9526,5.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,VIZIO,US,Northern America
9527,0.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,Singapore Airlines,SG,South-eastern Asia
9528,4.0,2.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,Singapore Airlines,SG,South-eastern Asia
9529,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,Singapore Airlines,SG,South-eastern Asia
9530,4.0,5.0,4.0,5.0,5.0,5.0,3.0,1.0,1.0,Western Asset Management,US,Northern America
9531,4.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,1.0,Western Asset Management,US,Northern America
9532,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,Western Asset Management,US,Northern America
9533,5.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,Western Asset Management,US,Northern America
9534,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,1.0,Western Asset Management,US,Northern America
9535,4.0,0.0,5.0,4.0,5.0,3.0,0.0,1.0,1.0,JobOpportunIT,FR,Western Europe
9536,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,AMBC,IN,Southern Asia
9537,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,AMBC,IN,Southern Asia
9538,3.0,2.0,4.0,5.0,3.0,5.0,0.0,1.0,1.0,AMBC,IN,Southern Asia
9539,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Nuvento,IN,Southern Asia
9540,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,Nuvento,IN,Southern Asia
9541,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,Nuvento,IN,Southern Asia
9542,5.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,Nuvento,IN,Southern Asia
9543,5.0,4.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,Zencargo,GB,Northern Europe
9544,4.0,3.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,Zencargo,GB,Northern Europe
9545,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Zencargo,GB,Northern Europe
9546,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Zencargo,GB,Northern Europe
9547,3.0,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1.0,MNC Land,ID,South-eastern Asia
9548,4.0,5.0,3.0,5.0,2.0,3.0,1.0,0.0,1.0,Interwood,PK,Southern Asia
9549,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,Interwood,PK,Southern Asia
9550,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,Interwood,PK,Southern Asia
9551,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,1.0,Interwood,PK,Southern Asia
9552,1.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,Valorem,FR,Western Europe
9553,3.0,3.0,5.0,5.0,5.0,3.0,0.0,2.0,1.0,Valorem,FR,Western Europe
9554,5.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,DIGITEKA,FR,Western Europe
9555,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Neal Analytics,IN,Southern Asia
9556,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,Neal Analytics,IN,Southern Asia
9557,4.0,5.0,3.0,5.0,3.0,4.0,1.0,1.0,1.0,Neal Analytics,IN,Southern Asia
9558,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,Neal Analytics,IN,Southern Asia
9559,5.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,Neal Analytics,IN,Southern Asia
9560,5.0,4.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,City Pantry,GB,Northern Europe
9561,5.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,City Pantry,GB,Northern Europe
9562,5.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,City Pantry,GB,Northern Europe
9563,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,City Pantry,GB,Northern Europe
9564,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,City Pantry,GB,Northern Europe
9565,5.0,4.0,5.0,5.0,4.0,5.0,0.0,2.0,1.0,iCrossing,GB,Northern Europe
9566,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,iCrossing,GB,Northern Europe
9567,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,iCrossing,GB,Northern Europe
9568,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,iCrossing,GB,Northern Europe
9569,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,iCrossing,GB,Northern Europe
9570,4.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,Five Elements Business Solutions,IN,Southern Asia
9571,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Confie,MX,Latin America and the Caribbean
9572,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Confie,MX,Latin America and the Caribbean
9573,2.0,3.0,5.0,4.0,3.0,4.0,1.0,2.0,1.0,Confie,MX,Latin America and the Caribbean
9574,5.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,Confie,MX,Latin America and the Caribbean
9575,5.0,3.0,4.0,5.0,5.0,5.0,1.0,0.0,1.0,Evoke Technologies,IN,Southern Asia
9576,4.0,3.0,4.0,4.0,5.0,4.0,1.0,1.0,1.0,Evoke Technologies,IN,Southern Asia
9577,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,Evoke Technologies,IN,Southern Asia
9578,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Evoke Technologies,IN,Southern Asia
9579,4.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,1.0,s IT Solutions,AT,Western Europe
9580,2.0,5.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,s IT Solutions,AT,Western Europe
9581,3.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,s IT Solutions,AT,Western Europe
9582,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,Alterna Savings,CA,Northern America
9583,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,Alterna Savings,CA,Northern America
9584,2.0,4.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,Alterna Savings,CA,Northern America
9585,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,Alterna Savings,CA,Northern America
9586,4.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,Alterna Savings,CA,Northern America
9587,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,OMRON Corporation,NL,Western Europe
